,id,name,team,overall,value_eur,player_positions,team_position,ST,LW,RW,CAM,LM,RM,CDM,LB,CB,RB,Overall attacking,Overall defending
12606,242055,A. Ståhl,IK Sirius,63,500000,"LM, RM",SUB,60+2,61+2,61+2,60+2,61+2,61+2,47+2,48+2,43+2,48+2,54.8,33.7
12607,243052,H. Löfkvist,Kalmar FF,63,450000,"CB, CDM",RCB,50+2,52+2,52+2,54+2,54+2,54+2,60+2,59+2,61+2,59+2,45.0,58.0
12608,243100,Li Shuai,Dalian YiFang FC,63,450000,LB,LB,45+2,50+2,50+2,47+2,52+2,52+2,55+2,61+2,60+2,61+2,41.0,62.0
12609,246382,M. Moro,Helsingborgs IF,63,500000,"RM, LM",RM,58+2,62+2,62+2,60+2,62+2,62+2,46+2,48+2,41+2,48+2,52.8,31.0
12610,246560,D. Popa,Dinamo Bucureşti,63,525000,ST,SUB,62+2,56+2,56+2,55+2,54+2,54+2,38+2,36+2,39+2,36+2,49.2,15.0
12611,246797,K. Nishizawa,Shimizu S-Pulse,63,500000,"LM, RM",LM,55+2,60+2,60+2,59+2,61+2,61+2,46+2,46+2,39+2,46+2,52.2,29.7
12612,246922,A. Kadlec,Jagiellonia Białystok,63,450000,RB,SUB,51+2,54+2,54+2,52+2,56+2,56+2,58+2,61+2,59+2,61+2,45.6,60.7
12613,247976,C. Căbuz,FC Viitorul,63,375000,GK,GK,,,,,,,,,,,13.4,11.7
12614,250919,N. Baggerman,RKC Waalwijk,63,475000,CDM,SUB,55+2,56+2,56+2,57+2,57+2,57+2,62+2,60+2,61+2,60+2,50.8,60.7
12615,252094,Lapeña,KAS Eupen,63,450000,"CDM, CB",SUB,51+2,55+2,55+2,56+2,58+2,58+2,62+2,61+2,59+2,61+2,46.6,57.0
12616,252397,Marcinho,Chongqing Dangdai Lifan FC SWM Team,63,500000,RW,RW,62+2,62+2,62+2,60+2,62+2,62+2,45+2,48+2,42+2,48+2,56.8,31.3
12617,198071,G. Williams,Milton Keynes Dons,63,425000,"CB, RWB",RCB,46+2,54+2,54+2,53+2,57+2,57+2,59+2,61+2,61+2,61+2,45.8,63.0
12618,200718,J. Hammar,BK Häcken,63,450000,CB,SUB,42+2,36+2,36+2,40+2,39+2,39+2,57+2,51+2,61+2,51+2,39.2,59.3
12619,200742,B. Heneghan,Sheffield United,63,450000,CB,RES,40+2,36+2,36+2,40+2,39+2,39+2,55+2,53+2,61+2,53+2,33.4,61.0
12620,202125,J. Bonham,Gillingham,63,375000,GK,GK,,,,,,,,,,,22.8,15.7
12621,202795,K. Ntlhe,Scunthorpe United,63,425000,"LB, CB",LB,50+2,54+2,54+2,52+2,56+2,56+2,58+2,62+2,61+2,62+2,44.8,58.0
12622,205038,F. Helstrup,Arka Gdynia,63,425000,CB,RCB,45+2,46+2,46+2,45+2,49+2,49+2,59+2,59+2,62+2,59+2,43.6,60.3
12623,205311,L. Erwin,Ross County FC,63,500000,ST,SUB,61+2,59+2,59+2,59+2,58+2,58+2,42+2,42+2,39+2,42+2,54.8,21.3
12624,206307,J. Frick,Servette FC,63,350000,GK,GK,,,,,,,,,,,15.6,14.7
12625,209644,T. Vincensini,Racing Club de Lens,63,375000,GK,SUB,,,,,,,,,,,17.8,13.7
12626,210006,T. Dähne,Wisła Płock,63,375000,GK,GK,,,,,,,,,,,18.0,13.0
12627,211353,L. Brănescu,Kilmarnock,63,375000,GK,SUB,,,,,,,,,,,16.2,14.7
12628,211512,L. Hendrie,Grimsby Town,63,425000,"RWB, RB, LB",LB,50+2,54+2,54+2,53+2,57+2,57+2,59+2,62+2,59+2,62+2,46.2,60.0
12629,212383,N. Brandenburger,SC Preußen Münster,63,450000,"CDM, CM",SUB,52+2,52+2,52+2,53+2,54+2,54+2,62+2,60+2,64+2,60+2,48.0,61.7
12630,212682,B. Morris,Portsmouth,63,475000,"CM, CDM",SUB,57+2,58+2,58+2,60+2,60+2,60+2,63+2,61+2,61+2,61+2,51.0,60.7
12631,212782,H. Boateng,Milton Keynes Dons,63,475000,CM,LCM,58+2,60+2,60+2,61+2,62+2,62+2,62+2,62+2,62+2,62+2,53.0,60.0
12632,213124,T. Gomelt,Crotone,63,475000,CM,SUB,64+2,65+2,65+2,65+2,64+2,64+2,55+2,54+2,50+2,54+2,63.6,45.7
12633,213765,F. Michel,AIK,63,450000,"CDM, CB, CM",SUB,56+2,56+2,56+2,58+2,57+2,57+2,61+2,59+2,62+2,59+2,53.2,59.7
12634,213797,J. Bunney,Northampton Town,63,425000,"LB, LWB",SUB,60+2,60+2,60+2,58+2,61+2,61+2,59+2,61+2,61+2,61+2,59.0,57.7
12635,213901,A. Madu,Al Nassr,63,450000,CB,SUB,40+2,36+2,36+2,37+2,39+2,39+2,55+2,54+2,62+2,54+2,41.8,59.7
12636,214704,C. Guerra,Unión Española,63,375000,GK,SUB,,,,,,,,,,,21.6,20.3
12637,217140,A. Gilliead,Scunthorpe United,63,500000,"RM, LM",SUB,59+2,62+2,62+2,61+2,61+2,61+2,44+2,44+2,39+2,44+2,53.4,25.3
12638,220057,H. Lennon,Southend United,63,450000,CB,RES,42+2,41+2,41+2,41+2,43+2,43+2,54+2,57+2,62+2,57+2,36.6,63.7
12639,220479,P. Olsen,Aalborg BK,63,475000,"CM, CDM",CM,51+2,57+2,57+2,61+2,59+2,59+2,57+2,50+2,49+2,50+2,46.0,42.7
12640,220498,D. Mazzocco,Pordenone,63,475000,"CM, CDM",SUB,57+2,59+2,59+2,60+2,60+2,60+2,61+2,59+2,59+2,59+2,56.6,56.7
12641,220579,Y. Kaabouni,FC Sochaux-Montbéliard,63,500000,"CAM, CDM",LDM,58+2,61+2,61+2,61+2,61+2,61+2,54+2,54+2,51+2,54+2,55.2,44.3
12642,220654,J. Horsfield,Scunthorpe United,63,425000,"RB, CDM",RES,54+2,58+2,58+2,58+2,60+2,60+2,62+2,61+2,60+2,61+2,51.8,62.0
12643,221165,Calderón,CD Lugo,63,500000,"RW, RM",SUB,56+2,62+2,62+2,60+2,61+2,61+2,43+2,44+2,36+2,44+2,53.0,33.7
12644,221961,A. Torralvo,La Equidad,63,425000,"LB, LM",LB,51+2,60+2,60+2,58+2,61+2,61+2,57+2,61+2,55+2,61+2,50.0,58.7
12645,222051,Kim Dae Jung,Sangju Sangmu FC,63,425000,CB,SUB,52+2,45+2,45+2,47+2,46+2,46+2,56+2,52+2,61+2,52+2,48.6,58.3
12646,222848,A. Samuel,Wycombe Wanderers,63,500000,ST,SUB,61+2,60+2,60+2,59+2,60+2,60+2,40+2,41+2,37+2,41+2,54.2,18.0
12647,223670,M. Egho,Randers FC,63,500000,ST,LS,61+2,61+2,61+2,59+2,60+2,60+2,47+2,50+2,46+2,50+2,57.6,37.7
12648,224270,B. Gschweidl,SCR Altach,63,500000,ST,SUB,62+2,56+2,56+2,55+2,55+2,55+2,37+2,39+2,37+2,39+2,51.2,18.0
12649,224308,O. Aydoğan,Beşiktaş JK,63,500000,"CAM, LM, RM",RES,59+2,62+2,62+2,62+2,61+2,61+2,43+2,42+2,35+2,42+2,58.6,19.0
12650,224546,Wang Jinxian,Dalian YiFang FC,63,500000,RM,RM,54+2,60+2,60+2,60+2,61+2,61+2,54+2,54+2,51+2,54+2,45.0,47.3
12651,225146,S. D'Almeida,Valenciennes FC,63,475000,CM,RCM,59+2,60+2,60+2,61+2,61+2,61+2,64+2,63+2,64+2,63+2,51.0,61.3
12652,225714,F. Anselmo,Independiente Santa Fe,63,500000,ST,SUB,62+2,55+2,55+2,55+2,52+2,52+2,37+2,36+2,38+2,36+2,55.8,21.7
12653,226174,D. Payne,FC Emmen,63,425000,"RB, LB",SUB,51+2,55+2,55+2,53+2,57+2,57+2,57+2,61+2,61+2,61+2,46.6,60.7
12654,226507,J. Yates,Swindon Town,63,500000,"ST, RM",ST,61+2,59+2,59+2,58+2,57+2,57+2,42+2,43+2,41+2,43+2,51.8,24.7
12655,226550,C. Zock,FC Sion,63,450000,CDM,SUB,58+2,60+2,60+2,60+2,60+2,60+2,62+2,61+2,62+2,61+2,57.0,61.0
12656,227579,D. Hümmet,IF Elfsborg,63,500000,ST,ST,61+2,56+2,56+2,57+2,56+2,56+2,44+2,41+2,41+2,41+2,53.8,23.7
12657,227746,A. Jakobsen,Kalmar FF,63,475000,"CM, CF",SUB,60+2,66+2,66+2,66+2,66+2,66+2,55+2,54+2,49+2,54+2,53.8,44.3
12658,228044,F. Krogstad,Lillestrøm SK,63,475000,"CM, RM",LCM,58+2,60+2,60+2,60+2,62+2,62+2,60+2,60+2,57+2,60+2,55.4,55.3
12659,229571,N. Antonov,Royal Excel Mouscron,63,425000,"LB, LM, LWB",SUB,52+2,56+2,56+2,54+2,57+2,57+2,59+2,62+2,60+2,62+2,48.2,62.3
12660,230801,A. Hazazi,Ettifaq FC,63,450000,"CDM, CM",LDM,54+2,57+2,57+2,58+2,60+2,60+2,61+2,61+2,61+2,61+2,50.2,60.3
12661,231144,C. Maghoma,Arka Gdynia,63,450000,CB,SUB,43+2,37+2,37+2,39+2,40+2,40+2,55+2,55+2,61+2,55+2,39.6,63.7
12662,231290,Olaortua,Racing Santander,63,450000,CB,SUB,43+2,41+2,41+2,40+2,43+2,43+2,54+2,57+2,62+2,57+2,42.2,65.0
12663,232081,R. Laryea,Toronto FC,63,425000,"RB, RM, RWB",SUB,58+2,61+2,61+2,61+2,62+2,62+2,61+2,61+2,58+2,61+2,51.6,60.0
12664,232436,M. Sanoh,Gaz Metan Mediaş,63,500000,"RM, ST",RM,59+2,63+2,63+2,59+2,61+2,61+2,44+2,46+2,41+2,46+2,50.4,28.7
12665,232603,K. Yoshino,Sanfrecce Hiroshima,63,450000,"CB, CDM, CM",SUB,39+2,37+2,37+2,38+2,40+2,40+2,55+2,56+2,61+2,56+2,36.4,62.7
12666,232682,A. Al Suwat,Al Taawoun,63,500000,"CAM, RM, CM",CAM,61+2,61+2,61+2,62+2,61+2,61+2,54+2,53+2,50+2,53+2,55.2,44.3
12667,232939,Y. Nakasaka,Vissel Kobe,63,500000,"RM, LM",RES,59+2,61+2,61+2,61+2,62+2,62+2,53+2,53+2,49+2,53+2,58.6,40.3
12668,234651,D. Stec,Pogoń Szczecin,63,425000,RB,SUB,55+2,60+2,60+2,56+2,60+2,60+2,58+2,62+2,58+2,62+2,48.8,62.7
12669,235080,A. Porcino,Livorno,63,500000,"LM, LB",SUB,50+2,60+2,60+2,57+2,62+2,62+2,57+2,62+2,55+2,62+2,47.4,56.7
12670,235221,Tang Shi,Guangzhou Evergrande Taobao FC,63,500000,RM,SUB,59+2,61+2,61+2,58+2,61+2,61+2,44+2,48+2,39+2,48+2,57.4,26.7
12671,235607,T. Rocha,New York City FC,63,425000,"LB, CM, CDM",SUB,58+2,58+2,58+2,58+2,59+2,59+2,62+2,62+2,62+2,62+2,54.2,60.3
12672,238155,O. Alseth,Ranheim Fotball,63,425000,RB,RB,51+2,53+2,53+2,50+2,54+2,54+2,58+2,62+2,62+2,62+2,47.4,60.0
12673,238631,L. Schnellbacher,SC Preußen Münster,63,500000,"ST, RW, LM",LM,62+2,61+2,61+2,62+2,60+2,60+2,42+2,42+2,36+2,42+2,51.4,22.0
12674,238667,A. Odabas,FSV Zwickau,63,450000,"CB, LB",LCB,41+2,40+2,40+2,42+2,42+2,42+2,56+2,56+2,62+2,56+2,37.6,61.3
12675,238697,H. El-Helwe,SV Meppen,63,500000,"CF, RM, LM",SUB,60+2,63+2,63+2,62+2,62+2,62+2,46+2,47+2,43+2,47+2,54.6,33.3
12676,238956,D. Bock,FC Carl Zeiss Jena,63,500000,"RM, RB, ST",SUB,59+2,61+2,61+2,59+2,62+2,62+2,51+2,52+2,46+2,52+2,55.0,39.7
12677,239127,A. Mayorga,Guadalajara,63,425000,LB,SUB,58+2,58+2,58+2,58+2,59+2,59+2,61+2,61+2,63+2,61+2,56.8,62.0
12678,239453,S. Furtado,Albacete BP,63,425000,"RB, RW",SUB,51+2,59+2,59+2,57+2,60+2,60+2,57+2,61+2,54+2,61+2,51.6,59.3
12679,239565,M. Grösch,FC Carl Zeiss Jena,63,450000,"CB, CDM",RCB,40+2,37+2,37+2,40+2,40+2,40+2,57+2,56+2,62+2,56+2,34.2,64.0
12680,242322,M. Miller,Hamilton Academical FC,63,500000,"ST, RW, LW",SUB,61+2,59+2,59+2,58+2,57+2,57+2,38+2,39+2,34+2,39+2,53.2,13.3
12681,242547,J. Scherzer,FC Admira Wacker Mödling,63,425000,"LB, CB",SUB,48+2,51+2,51+2,49+2,53+2,53+2,59+2,61+2,62+2,61+2,45.6,62.0
12682,243142,H. Rashidi,AIK,63,425000,"LWB, RWB",RWB,61+2,64+2,64+2,63+2,64+2,64+2,59+2,62+2,58+2,62+2,57.8,60.3
12683,243888,M. Kuzmanović,Royal Excel Mouscron,63,500000,"LM, RM",SUB,58+2,62+2,62+2,61+2,61+2,61+2,42+2,42+2,36+2,42+2,55.4,20.7
12684,243914,E. Bekiroglu,TSV 1860 München,63,500000,"CAM, CM",LCM,61+2,61+2,61+2,62+2,61+2,61+2,52+2,49+2,48+2,49+2,54.6,35.0
12685,244158,A. Elogo,Grenoble Foot 38,63,500000,"LW, CM, RW",SUB,60+2,63+2,63+2,61+2,61+2,61+2,44+2,46+2,41+2,46+2,52.6,33.0
12686,245008,M. Haas,SKN St. Pölten,63,425000,"LWB, LM",LWB,55+2,57+2,57+2,55+2,58+2,58+2,59+2,62+2,61+2,62+2,54.0,60.0
12687,245215,S. Pino,CD Universidad de Concepción,63,500000,ST,SUB,62+2,56+2,56+2,58+2,57+2,57+2,45+2,40+2,44+2,40+2,52.0,24.3
12688,246390,S. Bjørshol,Viking FK,63,425000,RB,RB,45+2,54+2,54+2,52+2,57+2,57+2,59+2,61+2,58+2,61+2,39.8,59.0
12689,247035,S. Nnamani,AFC Eskilstuna,63,500000,"ST, LW",ST,62+2,59+2,59+2,59+2,59+2,59+2,49+2,47+2,48+2,47+2,60.2,31.0
12690,247938,D. Popadiuc,FC Voluntari,63,500000,LM,SUB,55+2,61+2,61+2,61+2,62+2,62+2,44+2,45+2,35+2,45+2,51.4,27.3
12691,250918,S. Bakari,RKC Waalwijk,63,500000,LW,SUB,59+2,62+2,62+2,60+2,62+2,62+2,43+2,46+2,39+2,46+2,55.8,28.0
12692,251975,C. Martínez,CD Mirandés,63,425000,RB,RB,50+2,52+2,52+2,50+2,54+2,54+2,58+2,61+2,61+2,61+2,44.4,69.0
12693,252426,S. Shimada,Oita Trinita,63,500000,"RM, LM",SUB,61+2,62+2,62+2,61+2,62+2,62+2,54+2,56+2,51+2,56+2,59.2,51.0
12694,200900,S. Murray,Dundalk,63,475000,"CM, CDM",SUB,61+2,63+2,63+2,63+2,63+2,63+2,56+2,55+2,51+2,55+2,58.4,44.7
12695,204785,M. Mandron,Gillingham,63,500000,"ST, CAM",SUB,62+2,59+2,59+2,59+2,59+2,59+2,53+2,51+2,53+2,51+2,56.0,40.7
12696,204979,I. Touray,Salford City,63,425000,"LWB, LB",LWB,53+2,57+2,57+2,54+2,58+2,58+2,56+2,61+2,57+2,61+2,48.0,58.0
12697,206535,P. Digby,Stevenage,63,425000,"CDM, CM, CB",SUB,56+2,55+2,55+2,56+2,57+2,57+2,62+2,61+2,63+2,61+2,53.8,60.3
12698,207460,M. Ovenstad,Strømsgodset IF,63,475000,"CM, CDM",SUB,61+2,62+2,62+2,63+2,62+2,62+2,59+2,59+2,58+2,59+2,58.6,53.7
12699,208372,G. Arokoyo,Kalmar FF,63,425000,CB,RES,42+2,38+2,38+2,40+2,41+2,41+2,59+2,56+2,62+2,56+2,41.6,61.0
12700,210484,A. Kuen,SV Mattersburg,63,475000,"LM, RM, LWB",SUB,59+2,63+2,63+2,62+2,61+2,61+2,49+2,48+2,45+2,48+2,56.4,37.0
12701,211594,G. Leigh,Aberdeen,63,425000,"LB, LWB",LB,57+2,59+2,59+2,57+2,59+2,59+2,59+2,61+2,62+2,61+2,48.4,61.7
12702,212398,K. Angielski,Wisła Płock,63,500000,ST,RES,62+2,62+2,62+2,62+2,61+2,61+2,44+2,42+2,37+2,42+2,57.0,19.0
12703,212812,K. Kinoshita,Stabæk Fotball,63,500000,ST,SUB,61+2,59+2,59+2,58+2,57+2,57+2,41+2,40+2,39+2,40+2,55.4,19.3
12704,213553,M. Ferrier,Tranmere Rovers,63,500000,"ST, LW",ST,62+2,61+2,61+2,59+2,60+2,60+2,42+2,43+2,40+2,43+2,52.4,20.7
12705,213871,K. Junker,Stabæk Fotball,63,475000,ST,LS,61+2,59+2,59+2,57+2,58+2,58+2,40+2,42+2,38+2,42+2,53.2,21.7
12706,214641,S. Tanser,St. Johnstone FC,63,425000,LB,LB,54+2,59+2,59+2,58+2,60+2,60+2,59+2,62+2,58+2,62+2,52.4,61.0
12707,214923,M. Qasem,Al Faisaly,63,425000,LB,LB,60+2,62+2,62+2,60+2,62+2,62+2,59+2,61+2,60+2,61+2,53.4,57.3
12708,216111,D. Whitehead,Salford City,63,475000,CM,LCM,59+2,61+2,61+2,62+2,62+2,62+2,58+2,58+2,54+2,58+2,56.0,53.3
12709,220635,T. Conlon,Port Vale,63,475000,"CM, LM",LCM,55+2,59+2,59+2,61+2,60+2,60+2,60+2,59+2,57+2,59+2,52.4,56.3
12710,220779,M. Ridenton,Newcastle Jets,63,425000,"CDM, CM",SUB,58+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,59+2,61+2,55.0,56.0
12711,221519,R. Lopes Cabral,Politehnica Iaşi,63,425000,"RB, CB",SUB,53+2,58+2,58+2,56+2,59+2,59+2,59+2,62+2,60+2,62+2,48.6,60.7
12712,221807,P. Grazziani,Alianza Petrolera,63,350000,GK,SUB,,,,,,,,,,,17.4,15.3
12713,222923,F. Fumu Tamuzo,AJ Auxerre,63,475000,"RM, RW",SUB,62+2,63+2,63+2,59+2,61+2,61+2,44+2,49+2,42+2,49+2,53.2,28.3
12714,224068,H. Konaté,Valenciennes FC,63,350000,GK,RES,,,,,,,,,,,18.6,14.7
12715,225757,M. Burgess,Western United FC,63,475000,CAM,SUB,59+2,62+2,62+2,61+2,62+2,62+2,52+2,52+2,47+2,52+2,49.0,36.3
12716,226792,M. Jadama,Portland Timbers,63,425000,"CB, RB",RES,44+2,40+2,40+2,42+2,43+2,43+2,57+2,54+2,61+2,54+2,41.2,59.0
12717,227632,Jeon Min Gwang,Pohang Steelers,63,425000,"CB, CDM",RES,55+2,55+2,55+2,57+2,58+2,58+2,62+2,61+2,61+2,61+2,52.2,59.3
12718,229819,M. Rasner,SKN St. Pölten,63,475000,"CM, RB",RCM,59+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,58+2,61+2,57.2,60.0
12719,231836,J. Karlsson,IF Elfsborg,63,500000,"ST, RM",LW,62+2,65+2,65+2,63+2,63+2,63+2,42+2,46+2,37+2,46+2,53.4,28.3
12720,232256,Han Pengfei,Wuhan Zall,63,425000,CB,SUB,54+2,51+2,51+2,54+2,53+2,53+2,62+2,59+2,62+2,59+2,51.4,60.7
12721,232589,K. Kozuka,Oita Trinita,63,500000,"CF, CAM, CM",LF,58+2,64+2,64+2,65+2,65+2,65+2,53+2,53+2,46+2,53+2,53.0,45.0
12722,233772,Lee Dong Su,Jeju United FC,63,475000,CM,RES,53+2,55+2,55+2,59+2,57+2,57+2,62+2,58+2,60+2,58+2,43.6,60.0
12723,234649,D. Petrovic,SKN St. Pölten,63,425000,CB,SUB,41+2,39+2,39+2,41+2,42+2,42+2,57+2,55+2,61+2,55+2,36.8,64.0
12724,235857,M. Bilir,Gazişehir Gaziantep F.K.,63,425000,"CDM, CB",RES,52+2,53+2,53+2,54+2,55+2,55+2,61+2,60+2,62+2,60+2,49.2,60.0
12725,236372,Miguel Santos,Astra Giurgiu,63,350000,GK,SUB,,,,,,,,,,,18.2,12.7
12726,237359,L. Jonsson,IK Sirius,63,350000,GK,GK,,,,,,,,,,,12.8,15.0
12727,237452,S. Yajima,Gamba Osaka,63,475000,"CM, CDM",SUB,57+2,61+2,61+2,62+2,63+2,63+2,55+2,54+2,49+2,54+2,52.8,43.3
12728,237789,Y. Kimoto,Cerezo Osaka,63,425000,"CB, CDM, CM",RCM,51+2,49+2,49+2,50+2,51+2,51+2,59+2,59+2,62+2,59+2,47.6,60.7
12729,237800,R. Sawakami,Cerezo Osaka,63,475000,ST,SUB,61+2,56+2,56+2,58+2,55+2,55+2,43+2,40+2,42+2,40+2,53.6,22.3
12730,238238,J. Schneider, SSV Jahn Regensburg,63,475000,ST,RS,62+2,61+2,61+2,58+2,58+2,58+2,39+2,42+2,39+2,42+2,54.4,20.7
12731,239182,M. Fritz,Viktoria Köln,63,425000,"CB, CDM",SUB,50+2,47+2,47+2,49+2,49+2,49+2,59+2,57+2,62+2,57+2,43.0,61.3
12732,239504,J. Gordon,Walsall,63,500000,ST,SUB,61+2,61+2,61+2,60+2,61+2,61+2,54+2,54+2,53+2,54+2,57.0,42.7
12733,239568,A. Kovačević,Korona Kielce,63,425000,CB,RCB,43+2,40+2,40+2,41+2,42+2,42+2,55+2,56+2,61+2,56+2,38.4,65.0
12734,244321,D. Mullen,St. Mirren,63,500000,"ST, LM",SUB,62+2,60+2,60+2,59+2,59+2,59+2,51+2,52+2,51+2,52+2,56.8,37.0
12735,246727,K. Yuruki,Urawa Red Diamonds,63,475000,"LM, LW, CF",SUB,55+2,60+2,60+2,57+2,61+2,61+2,39+2,42+2,34+2,42+2,49.2,22.0
12736,196983,A. Falch,Sarpsborg 08 FF,63,325000,GK,SUB,,,,,,,,,,,16.4,9.7
12737,198436,M. Hvilsom,Hobro IK,63,475000,ST,SUB,61+2,58+2,58+2,58+2,59+2,59+2,51+2,49+2,48+2,49+2,56.6,32.7
12738,198519,C. Aasbak,Kristiansund BK,63,400000,LB,LB,56+2,58+2,58+2,57+2,60+2,60+2,61+2,62+2,61+2,62+2,52.8,59.7
12739,202117,M. Haakenstad,Lillestrøm SK,63,400000,RB,RB,57+2,58+2,58+2,56+2,60+2,60+2,59+2,61+2,59+2,61+2,51.0,56.3
12740,202659,M. Söderqvist,Kalmar FF,63,475000,"ST, RM",RCM,61+2,63+2,63+2,62+2,61+2,61+2,44+2,46+2,41+2,46+2,55.0,27.7
12741,202721,A. Razak,IK Sirius,63,450000,"CM, CAM, CDM",SUB,57+2,62+2,62+2,62+2,63+2,63+2,60+2,59+2,58+2,59+2,53.6,56.3
12742,202819,C. Forrester,St. Patrick's Athletic,63,450000,"CM, CDM, CAM",SUB,57+2,60+2,60+2,60+2,61+2,61+2,61+2,59+2,58+2,59+2,54.2,56.3
12743,203316,A. Smith,Forest Green Rovers,63,325000,GK,GK,,,,,,,,,,,16.2,15.0
12744,206523,S. McCartan,Bradford City,63,475000,"CAM, CF",SUB,61+2,64+2,64+2,62+2,64+2,64+2,47+2,48+2,42+2,48+2,54.6,29.7
12745,207723,S. van der Lei,FC Emmen,63,325000,GK,SUB,,,,,,,,,,,17.2,18.3
12746,209961,G. Wegkamp,FSV Zwickau,63,475000,"ST, CF",RS,62+2,57+2,57+2,57+2,57+2,57+2,47+2,46+2,46+2,46+2,59.2,31.3
12747,210312,S. Wimmer,Viktoria Köln,63,425000,"CDM, CB",SUB,54+2,51+2,51+2,54+2,52+2,52+2,61+2,58+2,63+2,58+2,45.8,64.7
12748,210647,F. Møller,Silkeborg IF,63,400000,LB,SUB,56+2,57+2,57+2,56+2,59+2,59+2,59+2,61+2,59+2,61+2,53.6,58.7
12749,210898,A. Al Fahad,Al Raed,63,425000,"CB, RB",RB,54+2,50+2,50+2,50+2,51+2,51+2,59+2,58+2,62+2,58+2,49.6,58.7
12750,212923,S. Galloway,Melbourne City FC,63,400000,"LB, RB",SUB,52+2,57+2,57+2,55+2,59+2,59+2,58+2,61+2,58+2,61+2,46.4,58.7
12751,213094,S. Roux,Melbourne Victory,63,400000,"RB, LB",RB,57+2,59+2,59+2,57+2,60+2,60+2,59+2,62+2,61+2,62+2,53.4,61.7
12752,213280,C. Pain,Western United FC,63,475000,"LM, RM, LWB",SUB,60+2,63+2,63+2,58+2,61+2,61+2,48+2,53+2,47+2,53+2,53.0,40.0
12753,215546,M. Brouwer,Heracles Almelo,63,325000,GK,SUB,,,,,,,,,,,17.6,20.0
12754,215808,C. Țîră,FC Voluntari,63,475000,ST,SUB,62+2,57+2,57+2,56+2,56+2,56+2,38+2,39+2,38+2,39+2,59.0,21.0
12755,216526,A. Gogić,Hamilton Academical FC,63,425000,"CB, CDM",RCB,49+2,45+2,45+2,47+2,46+2,46+2,58+2,54+2,62+2,54+2,45.2,61.3
12756,216773,R. Gyasi,Stabæk Fotball,63,475000,RM,SUB,61+2,63+2,63+2,59+2,62+2,62+2,44+2,49+2,42+2,49+2,57.0,34.7
12757,219158,M. Mosquera,Patriotas Boyacá FC,63,400000,"CB, LB",RES,44+2,46+2,46+2,45+2,49+2,49+2,58+2,60+2,62+2,60+2,41.4,62.0
12758,219436,J. Clarke,Brentford,63,400000,"RWB, RB, LB",SUB,59+2,62+2,62+2,60+2,62+2,62+2,59+2,61+2,58+2,61+2,52.2,57.3
12759,219467,B. Halliday,Doncaster Rovers,63,400000,RB,RB,52+2,57+2,57+2,56+2,59+2,59+2,59+2,62+2,59+2,62+2,46.8,59.3
12760,219505,I. van Weert,RKC Waalwijk,63,425000,CB,SUB,44+2,42+2,42+2,44+2,44+2,44+2,59+2,58+2,62+2,58+2,43.2,63.3
12761,219672,A. Gero,Helsingborgs IF,63,475000,ST,ST,61+2,56+2,56+2,57+2,57+2,57+2,45+2,41+2,44+2,41+2,50.8,22.0
12762,220023,A. Al Shammari,Al Hazem,63,425000,"CB, LB",LCB,48+2,48+2,48+2,47+2,49+2,49+2,57+2,59+2,62+2,59+2,46.8,63.0
12763,220356,A. Al Dohaim,Al Ittihad,63,425000,"CB, RB",SUB,50+2,49+2,49+2,49+2,49+2,49+2,56+2,57+2,62+2,57+2,46.0,62.7
12764,222947,T. Davies,Bristol Rovers,63,400000,CB,RCB,40+2,36+2,36+2,36+2,39+2,39+2,54+2,55+2,62+2,55+2,39.6,61.3
12765,223853,Agus Medina,Birmingham City,63,400000,"RWB, RB",SUB,52+2,54+2,54+2,53+2,56+2,56+2,59+2,63+2,61+2,63+2,48.4,66.7
12766,225153,J. Santander,CD Cobresal,63,400000,"LB, LM",SUB,56+2,60+2,60+2,58+2,60+2,60+2,58+2,61+2,59+2,61+2,54.4,62.3
12767,229530,R. Wulle,SV Sandhausen,63,350000,GK,SUB,,,,,,,,,,,14.8,12.0
12768,230044,M. Maouche,Oldham Athletic,63,450000,"CM, CAM, CDM",RCM,57+2,61+2,61+2,61+2,62+2,62+2,61+2,59+2,57+2,59+2,52.4,50.7
12769,230139,G. Luperini,Trapani,63,475000,"RM, CM, RB",RB,60+2,61+2,61+2,60+2,62+2,62+2,60+2,61+2,60+2,61+2,55.8,56.3
12770,232876,Y. Ito,Kashima Antlers,63,400000,RB,SUB,47+2,53+2,53+2,52+2,56+2,56+2,60+2,61+2,60+2,61+2,45.8,62.7
12771,232940,R. Maeda,Oita Trinita,63,450000,"CM, CDM, RB",RCM,55+2,58+2,58+2,61+2,60+2,60+2,61+2,59+2,56+2,59+2,42.8,56.3
12772,234061,C. Suárez,Curicó Unido,63,400000,"CDM, CM",RCM,49+2,52+2,52+2,53+2,54+2,54+2,62+2,60+2,62+2,60+2,45.0,63.0
12773,235495,C. Karayel,MKE Ankaragücü,63,400000,"RB, LB",RB,50+2,53+2,53+2,51+2,54+2,54+2,59+2,61+2,63+2,61+2,48.0,64.0
12774,235626,M. Ambrose,Atlanta United,63,400000,"LB, RB",SUB,51+2,52+2,52+2,52+2,54+2,54+2,58+2,61+2,62+2,61+2,47.2,61.3
